"id","account_id","legacy_id","ear_tag","ear_tag_loc","tattoo_left","tattoo_right","brand","brand_loc","name","ph_number","ph_number_loc","reg_num","reg_num_2","other_id","other_id_loc","electronic_id","animal_type","sex","category_id","breed_id","horn_status","color_markings","ocv_tattoo","ocv_number","status","pasture_id","sire_animal_id","dam_animal_id","genetic_dam_animal_id","real_dam_animal_id","sire_legacy_id","dam_legacy_id","genetic_dam_legacy_id","breeder_contact_id","birth_date","weaning_date","yearling_date","percent_dam_weight","conception_method","grafted_calf","purchase_date","purchased","purchased_from_contact_id","purchase_price","sale_ticket_id","sale_price","sale_weight","marketing_cost","reason_for_sale","death_date","cause_of_death","asking_price","marketing_comments","mppa","avg_calving_interval","avg_post_partum_interval","last_breeding_date","last_calving_date","current_breeding_status","next_calving_date","pelvic_area","pelvic_horizontal","pelvic_vertical","comments","donor_cow","ai_bull","promote_date","demote_date","birth_weight","weaning_weight","yearling_weight","adj_birth_weight","adj_weaning_weight","adj_yearling_weight","last_tip_to_tip","last_total_horn","last_base","last_composite","last_horn_measure_date","last_weight","last_height","last_bcs","last_weight_date","created_at","updated_at","embryo_recovery_date","nait_number","nlis_number","last_treatment_date","withdrawal_date","castration_date","next_booster_date","breeding_id","pelvic_measure_date","embryo_transfer_date"
"32607294","48210","","25-YELLOW","LE","","","","","","","","","","","","","Bull","Bull","","953211","Polled","Solid Black","","","Sold","","","","","","","","","","2010-01-01","","","","NS","false","2016-10-10","true","1900794","1000.0","1024179","1042.8","1580","38.98","Culled","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-27 17:45:33 -0500","2016-11-01 15:57:23 -0500","","","","2016-10-27","","","","","",""
"32607363","48210","","1-ORANGE-LOUISE","RE","","","","","","","","","","","","","Cow","Heifer","","958480","Horned","Solid Grey","","","Sold","","","","","","","","","","2004-01-01","","","","NS","false","2016-10-10","true","1900794","598.55","1042626","359.55","765","17.44","","","","","","","","","2016-11-03","2016-07-01","","","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-27 18:05:03 -0500","2016-12-23 08:34:14 -0600","","","","2016-10-27","","","","","",""
"32607375","48210","","304-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2014-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-27 18:08:07 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32607645","48210","","49-YELLOW","RE","","","BAR 7","LR","","","","","","","","","Cow","Heifer","","958480","Horned","Solid White","","","Active","492651","","","","","","","","","2011-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2016-07-01","Pregnant","2017-04-30","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-27 19:08:33 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609334","48210","","301-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2014-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:15:20 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609337","48210","","445-WHITE","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2014-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2018-01-04","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:17:42 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609376","48210","","1-HILLJE","","","","","","","","","","","","","","Cow","Heifer","","958480","Horned","Red & White Face","","","Sold","","","","","","","","","","2002-01-01","","","","NS","false","2016-10-10","true","1900794","700.0","1024164","388.7","845","27.88","Old Cow","","","","","","","","2016-10-27","2016-07-01","","","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:22:08 -0500","2016-11-01 15:58:46 -0500","","","","2016-10-27","","","","","",""
"32609379","48210","","279-WHITE","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2013-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2017-05-06","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:24:28 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609382","48210","","248-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Brindle","","","Active","492651","","","","","","","","1448677","2009-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2018-01-04","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:27:07 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609388","48210","","203-LIGHTGREEN","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2013-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2018-01-25","Exposed","2018-11-06","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:29:24 -0500","2018-04-22 07:20:03 -0500","","","","2016-10-27","","","","","",""
"32609391","48210","","100-YELLOW","LE","","","5","LH","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black w/White Face","","","Active","492651","","","","","","","","","2015-01-01","","","","NS","false","2016-10-27","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:31:15 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609394","48210","","299-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Horned","Solid Black","","","Active","492651","","","","","","","","1448677","2014-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2018-04-06","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:34:07 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609397","48210","","392-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2006-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2017-05-06","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:36:51 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609403","48210","","324-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2014-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2018-02-02","Exposed","2018-11-14","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:42:28 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609406","48210","","100-WHITE","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Scurred","Solid Black","","","Active","492651","","","","","","","","1900791","2015-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2018-03-09","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:43:53 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609409","48210","","326-YELLOW TV","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2015-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2017-06-09","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:46:28 -0500","2018-04-23 07:46:07 -0500","","","","2016-10-27","","","","","",""
"32609415","48210","","21-ORANGE","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Tan","","","Active","492651","","","","","","","","","2004-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2017-05-06","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:48:46 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609421","48210","","200-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2005-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2017-02-02","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 06:51:08 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609964","48210","","457-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2006-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2018-01-25","Exposed","2018-11-06","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:24:25 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609970","48210","","185-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2002-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2017-01-13","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:26:25 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609979","48210","","490-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","","2006-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2017-02-05","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:28:33 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32609985","48210","","16-ORANGE","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Sold","","","","","","","","","","2010-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","1051848","1125.0","1255","53.1","Poor Breeder","","","","","","","","2016-11-03","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:30:34 -0500","2017-01-11 10:01:45 -0600","","","","2016-11-15","","","","","",""
"32609997","48210","","134-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Sold","","","","","","","","","","2004-01-01","","","","NS","false","2016-10-10","true","1900794","700.0","1024164","404.0","1010","27.88","Old Cow","","","","","","","","","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:32:28 -0500","2016-11-01 15:58:46 -0500","","","","","","","","","",""
"32610006","48210","","319-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2015-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2017-01-28","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:33:54 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32610021","48210","","4A-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Horned","Solid Black","","","Active","492651","","","","","","","","","2015-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","2016-07-01","Exposed","2018-09-21","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:36:06 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32610039","48210","","295-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","958480","Polled","Solid Black","","","Active","492651","","","","","","","","1900791","2015-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","","","","","","","","2018-02-05","","Pregnant","2018-02-27","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:37:23 -0500","2018-02-06 10:43:51 -0600","","","","2016-10-27","","","","","",""
"32610048","48210","","217-YELLOW","LE","","","","","","","","","","","","","Cow","Heifer","","1741416","Polled","Brindle","","","Dead","","","","","","","","","","2003-01-01","","","","NS","false","2016-10-10","true","1900794","598.58","","","","","","2017-01-19","Hip Nerve Damage - Could not stand","","","","","","2016-11-27","","","","","","","","false","false","","","","","","","","","","","","","","","","","","2016-10-28 09:39:01 -0500","2017-01-21 09:39:17 -0600","","","","2016-10-27","","","","","",""
