"id","animal_id","moved_from_pasture_id","moved_to_pasture_id","movement_date"
"57007056","28060503","0","430668","2015-11-27"
"57007059","28060506","0","430668","2015-11-27"
"57007062","28060509","0","430668","2015-11-27"
"57007065","28060512","0","430668","2015-11-27"
"57007209","28079199","0","397304","2015-11-11"
"57007212","28079202","0","397304","2015-11-11"
"57007215","28079205","0","397304","2015-11-11"
"57007218","28079208","0","397304","2015-11-11"
"57007221","28079214","0","397304","2015-11-11"
"57007224","28079217","0","397304","2015-11-11"
"57007227","28079220","0","397304","2015-11-11"
"57007230","28079223","0","397304","2015-11-11"
"57007233","28079226","0","397304","2015-11-11"
"57007236","28079229","0","397304","2015-11-11"
"57007239","28079232","0","397304","2015-11-11"
"57007242","28165191","0","397304","2015-11-11"
"57007245","25315326","328918","397304","2015-11-11"
"57007251","25760039","328918","397304","2015-11-11"
"57007254","25689146","328918","397304","2015-11-11"
"57007305","23204553","338297","397304","2015-11-11"
"57007311","23394207","338297","397304","2015-11-11"
"57007314","23204550","338297","397304","2015-11-11"
"57007320","21818455","327829","430668","2015-11-27"
"57017844","28232583","0","328918","2015-11-28"
"57023556","28234743","0","328918","2015-11-28"
"57030615","28237455","0","328918","2015-11-29"
"57030618","28237461","0","328918","2015-11-29"
"57030621","28237467","0","328918","2015-11-29"
"57081108","28260093","0","328918","2015-12-01"
"57226365","28341351","0","328918","2015-12-03"
"57242925","24513119","328918","","2015-12-04"
"57265716","28358352","0","338297","2015-12-06"
"57272541","27897384","0","328918","2015-12-01"
"57343845","28402569","0","328918","2015-12-08"
"57348075","22274666","0","342386","2015-07-06"
"57348078","22274663","328918","342386","2015-07-06"
"57415344","28434480","0","328918","2015-12-11"
"57478914","28453236","0","328918","2015-12-14"
"57502614","28469601","0","328918","2015-12-15"
"57521310","28474710","0","328918","2015-12-15"
"57521772","28474911","0","328918","2015-12-15"
"57525123","28475673","0","328918","2015-12-15"
"57665436","28552461","0","328918","2015-12-18"
"57665547","28552542","0","328918","2015-12-18"
"58513776","28221618","328918","","2016-01-20"
"58513779","28237461","328918","","2016-01-20"
"58513782","28060449","328918","","2016-01-20"
"58513785","28109409","328918","","2016-01-20"
"58513788","28232583","328918","","2016-01-20"
"58513791","28004406","328918","","2016-01-20"
"58513794","28237455","328918","","2016-01-20"
"58513797","28402569","328918","","2016-01-20"
"58513800","28224786","328918","","2016-01-20"
"58513803","28234743","328918","","2016-01-20"
"58513806","25897484","328918","","2016-01-20"
"58513809","25731950","328918","","2016-01-20"
"58858398","28222293","328918","","2016-02-02"
"58881285","19607058","328918","443994","2016-01-30"
"58881291","19610760","328918","443994","2016-01-30"
"58881297","19610778","328918","443994","2016-01-30"
"58881300","28434480","328918","443994","2016-01-30"
"58881303","19610787","328918","443994","2016-01-30"
"58881306","19610796","328918","443994","2016-01-30"
"58881309","19610802","328918","443994","2016-01-30"
"58881312","19610805","328918","443994","2016-01-30"
"58881315","19610808","328918","443994","2016-01-30"
"58881318","19610898","328918","443994","2016-01-30"
"58881321","25675931","328918","443994","2016-01-30"
"58881324","19610907","328918","443994","2016-01-30"
"58881327","28469601","328918","443994","2016-01-30"
"58881330","19610916","328918","443994","2016-01-30"
"58881333","26062430","328918","443994","2016-01-30"
"58881336","19610922","328918","443994","2016-01-30"
"58881339","19692253","328918","443994","2016-01-30"
"58881345","28475673","328918","443994","2016-01-30"
"58881348","19727668","328918","443994","2016-01-30"
"58881351","19727674","328918","443994","2016-01-30"
"58881354","25807601","328918","443994","2016-01-30"
"58881357","20456755","328918","443994","2016-01-30"
"58881363","25984700","328918","443994","2016-01-30"
"58881366","20469046","328918","443994","2016-01-30"
"58881369","20486326","328918","443994","2016-01-30"
"58881372","20493472","328918","443994","2016-01-30"
"58881375","20493550","328918","443994","2016-01-30"
"58881378","26213075","328918","443994","2016-01-30"
"58881381","20493601","328918","443994","2016-01-30"
"58881384","25823078","328918","443994","2016-01-30"
"58881387","20493625","328918","443994","2016-01-30"
"58881393","20493667","328918","443994","2016-01-30"
"58881396","20493706","328918","443994","2016-01-30"
"58881399","20493847","328918","443994","2016-01-30"
"58881402","20509930","328918","443994","2016-01-30"
"58881405","20510275","328918","443994","2016-01-30"
"58881408","20512942","328918","443994","2016-01-30"
"58881411","20565319","328918","443994","2016-01-30"
"58881414","28341351","338297","443994","2016-01-30"
"58881417","20629108","328918","443994","2016-01-30"
"58881420","21818383","328918","443994","2016-01-30"
"58881423","21818413","328918","443994","2016-01-30"
"58881426","21819703","328918","443994","2016-01-30"
"58881429","21819736","328918","443994","2016-01-30"
"58881432","21819760","328918","443994","2016-01-30"
"58881435","21819781","328918","443994","2016-01-30"
"58881438","21819835","328918","443994","2016-01-30"
"58881441","21819877","328918","443994","2016-01-30"
"58881444","21819892","328918","443994","2016-01-30"
"58881447","21888790","328918","443994","2016-01-30"
"58881450","21905323","328918","443994","2016-01-30"
"58881453","22020433","328918","443994","2016-01-30"
"58881456","22020445","328918","443994","2016-01-30"
"58881459","28358352","338297","443994","2016-01-30"
"58881462","22020535","328918","443994","2016-01-30"
"58881465","26028932","328918","443994","2016-01-30"
"58881468","22020559","328918","443994","2016-01-30"
"58881471","28474710","328918","443994","2016-01-30"
"58881474","25971623","328918","443994","2016-01-30"
"58881477","22020568","328918","443994","2016-01-30"
"58881480","22047349","328918","443994","2016-01-30"
"58881483","22047367","328918","443994","2016-01-30"
"58881489","22047382","328918","443994","2016-01-30"
"58881492","25984688","328918","443994","2016-01-30"
"58881495","22166194","328918","443994","2016-01-30"
"58881498","26028827","328918","443994","2016-01-30"
"58881501","22189504","328918","443994","2016-01-30"
"58881504","22189510","328918","443994","2016-01-30"
"58881507","26062436","328918","443994","2016-01-30"
"58881510","22302635","328918","443994","2016-01-30"
"58881513","26076857","328918","443994","2016-01-30"
"58881516","22302638","328918","443994","2016-01-30"
"58881519","25578134","328918","443994","2016-01-30"
"58881522","22603205","328918","443994","2016-01-30"
"58881525","25759949","328918","443994","2016-01-30"
"58881528","22603208","328918","443994","2016-01-30"
"58881534","22603223","328918","443994","2016-01-30"
"58881537","25984508","328918","443994","2016-01-30"
"58881540","22603226","328918","443994","2016-01-30"
"58881543","22741778","328918","443994","2016-01-30"
"58881546","22741802","328918","443994","2016-01-30"
"58881549","22741808","328918","443994","2016-01-30"
"58881552","22741982","328918","443994","2016-01-30"
"58881555","22741985","328918","443994","2016-01-30"
"58881558","24253490","328918","443994","2016-01-30"
"58881561","28186509","328918","443994","2016-01-30"
"58881564","24289301","328918","443994","2016-01-30"
"58881567","24289304","328918","443994","2016-01-30"
"58881570","24289307","328918","443994","2016-01-30"
"58881573","24289310","328918","443994","2016-01-30"
"58881576","24289313","328918","443994","2016-01-30"
"58881579","26303413","328918","443994","2016-01-30"
"58881582","24289316","328918","443994","2016-01-30"
"58881585","24289319","328918","443994","2016-01-30"
"58881588","28237467","328918","443994","2016-01-30"
"58881591","24289322","328918","443994","2016-01-30"
"58881594","27189475","328918","443994","2016-01-30"
"58881597","24289325","328918","443994","2016-01-30"
"58881600","24289328","328918","443994","2016-01-30"
"58881603","24289331","328918","443994","2016-01-30"
"58881606","26093408","328918","443994","2016-01-30"
"58881609","24289334","328918","443994","2016-01-30"
"58881612","24289337","328918","443994","2016-01-30"
"58881615","24289340","328918","443994","2016-01-30"
"58881618","24289343","328918","443994","2016-01-30"
"58881621","24289346","328918","443994","2016-01-30"
"58881624","24289349","328918","443994","2016-01-30"
"58881627","28221609","328918","443994","2016-01-30"
"58881630","24289352","328918","443994","2016-01-30"
"58881633","24289355","328918","443994","2016-01-30"
"58881636","24289358","328918","443994","2016-01-30"
"58881639","24289361","328918","443994","2016-01-30"
"58881642","24289364","328918","443994","2016-01-30"
"58881645","24289367","328918","443994","2016-01-30"
"58881648","24289370","328918","443994","2016-01-30"
"58881651","24289373","328918","443994","2016-01-30"
"58881654","24289376","328918","443994","2016-01-30"
"58881657","24289379","328918","443994","2016-01-30"
"58881660","24289382","328918","443994","2016-01-30"
"58881663","28260093","328918","443994","2016-01-30"
"58881666","24289385","328918","443994","2016-01-30"
"58881669","24289388","328918","443994","2016-01-30"
"58881672","24289391","328918","443994","2016-01-30"
"58881675","24289394","328918","443994","2016-01-30"
"58881678","24289397","328918","443994","2016-01-30"
"58881681","24289400","328918","443994","2016-01-30"
"58881684","24513113","328918","443994","2016-01-30"
"58881687","24513116","328918","443994","2016-01-30"
"58881690","24513122","328918","443994","2016-01-30"
"58881693","24513125","328918","443994","2016-01-30"
"58881696","24513128","328918","443994","2016-01-30"
"58881699","24513131","328918","443994","2016-01-30"
"58881702","24513134","328918","443994","2016-01-30"
"58881705","24513137","328918","443994","2016-01-30"
"58881708","24513140","328918","443994","2016-01-30"
"58881711","24513143","328918","443994","2016-01-30"
"58881714","24513146","328918","443994","2016-01-30"
"58881717","28552461","328918","443994","2016-01-30"
"58881720","24513149","328918","443994","2016-01-30"
"58881723","24513152","328918","443994","2016-01-30"
"58881726","28453236","328918","443994","2016-01-30"
"58881729","24513155","328918","443994","2016-01-30"
"58881732","24513158","328918","443994","2016-01-30"
"58881735","24513161","328918","443994","2016-01-30"
"58881738","24513164","328918","443994","2016-01-30"
"58881741","24513167","328918","443994","2016-01-30"
"58881744","28552542","328918","443994","2016-01-30"
"58881747","24513170","328918","443994","2016-01-30"
"58881750","24513173","328918","443994","2016-01-30"
"58881753","24513176","328918","443994","2016-01-30"
"58881756","28474911","328918","443994","2016-01-30"
"58881759","24513179","328918","443994","2016-01-30"
"58881762","24513182","328918","443994","2016-01-30"
"58881765","24513185","328918","443994","2016-01-30"
"58881768","24513188","328918","443994","2016-01-30"
"58881771","24513191","328918","443994","2016-01-30"
"58881774","24513194","328918","443994","2016-01-30"
"58881777","25578134","328918","443994","2016-01-30"
"58881780","25675931","328918","443994","2016-01-30"
"58881783","25759949","328918","443994","2016-01-30"
"58881786","25807601","328918","443994","2016-01-30"
"58881789","25823078","328918","443994","2016-01-30"
"58881792","25971623","328918","443994","2016-01-30"
"58881795","25984508","328918","443994","2016-01-30"
"58881798","25984688","328918","443994","2016-01-30"
"58881801","25984700","328918","443994","2016-01-30"
"58881804","26028827","328918","443994","2016-01-30"
"58881807","26028932","328918","443994","2016-01-30"
"58881810","26030210","328918","443994","2016-01-30"
"58881813","26030204","328918","443994","2016-01-30"
"58881816","26030210","328918","443994","2016-01-30"
"58881819","26062430","328918","443994","2016-01-30"
"58881822","26062436","328918","443994","2016-01-30"
"58881825","26076857","328918","443994","2016-01-30"
"58881831","26093408","328918","443994","2016-01-30"
"58881834","26213075","328918","443994","2016-01-30"
"58881837","26303413","328918","443994","2016-01-30"
"58881840","27189475","328918","443994","2016-01-30"
"58881843","27330187","328918","443994","2016-01-30"
"58881846","27330190","328918","443994","2016-01-30"
"58881849","27330193","328918","443994","2016-01-30"
"58881852","27330196","328918","443994","2016-01-30"
"58881855","27330199","328918","443994","2016-01-30"
"58881858","27330202","328918","443994","2016-01-30"
"58881861","27330205","328918","443994","2016-01-30"
"58881864","27330208","328918","443994","2016-01-30"
"58881867","27330211","328918","443994","2016-01-30"
"58881870","27330214","328918","443994","2016-01-30"
"58881873","27330217","328918","443994","2016-01-30"
"58881876","27330220","328918","443994","2016-01-30"
"58881879","27330223","328918","443994","2016-01-30"
"58881882","27330226","328918","443994","2016-01-30"
"58881885","27330229","328918","443994","2016-01-30"
"58881888","27330232","328918","443994","2016-01-30"
"58881891","27897384","328918","443994","2016-01-30"
"58881894","27897393","328918","443994","2016-01-30"
"58881897","27897402","328918","443994","2016-01-30"
"58881900","28186509","328918","443994","2016-01-30"
"58881903","28221609","328918","443994","2016-01-30"
"58881906","28237467","328918","443994","2016-01-30"
"58881909","28260093","328918","443994","2016-01-30"
"58881912","28434480","328918","443994","2016-01-30"
"58881915","28453236","328918","443994","2016-01-30"
"58881918","28469601","328918","443994","2016-01-30"
"58881921","28474710","328918","443994","2016-01-30"
"58881924","28474911","328918","443994","2016-01-30"
"58881927","28475673","328918","443994","2016-01-30"
"58881930","28552461","328918","443994","2016-01-30"
"58881933","28552542","328918","443994","2016-01-30"
"58901160","29128011","0","443994","2016-02-03"
"59429802","25806287","443994","430668","2015-11-27"
