"id","animal_id","treatment_date","booster_date","withdrawal_date","category","medication","diagnosis","temperature","administered_by","dosage","route","location","lot_number","serial_number","manufacturer","comments","created_at","updated_at"
"31755170","22741778","2015-02-06","","","","Ivomec Plus","","","","5cc","","","","","","","2015-02-12 11:12:31 -0600","2015-02-12 11:12:31 -0600"
"31755173","22741808","2015-02-06","","","","Ivomec Plus","","","","5cc","","","","","","","2015-02-12 11:12:31 -0600","2015-02-12 11:12:31 -0600"
"31755176","22741982","2015-02-06","","","","Ivomec Plus","","","","5cc","","","","","","","2015-02-12 11:12:31 -0600","2015-02-12 11:12:31 -0600"
"31755179","22741985","2015-02-06","","","","Ivomec Plus","","","","5cc","","","","","","","2015-02-12 11:12:31 -0600","2015-02-12 11:12:31 -0600"
"31755242","21818413","2015-02-06","","","","Virashield 6 +VL5","","","","5cc","","","","","","","2015-02-12 11:19:26 -0600","2015-02-12 11:19:26 -0600"
"31755245","22741778","2015-02-06","","","","Virashield 6 +VL5","","","","5cc","","","","","","","2015-02-12 11:19:26 -0600","2015-02-12 11:19:26 -0600"
"31755248","22741808","2015-02-06","","","","Virashield 6 +VL5","","","","5cc","","","","","","","2015-02-12 11:19:26 -0600","2015-02-12 11:19:26 -0600"
"31755251","22741982","2015-02-06","","","","Virashield 6 +VL5","","","","5cc","","","","","","","2015-02-12 11:19:26 -0600","2015-02-12 11:19:26 -0600"
"31755254","22741985","2015-02-06","","","","Virashield 6 +VL5","","","","5cc","","","","","","","2015-02-12 11:19:26 -0600","2015-02-12 11:19:26 -0600"
"31755263","21818413","2015-02-06","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-02-12 11:19:47 -0600","2015-02-12 11:19:47 -0600"
"31755266","22741778","2015-02-06","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-02-12 11:19:48 -0600","2015-02-12 11:19:48 -0600"
"31755269","22741808","2015-02-06","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-02-12 11:19:48 -0600","2015-02-12 11:19:48 -0600"
"31755272","22741982","2015-02-06","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-02-12 11:19:48 -0600","2015-02-12 11:19:48 -0600"
"31755275","22741985","2015-02-06","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-02-12 11:19:48 -0600","2015-02-12 11:19:48 -0600"
"32198826","24289280","2015-03-17","","","","Resflor","Fast breathing","","","10cc","","","","","","","2015-03-17 18:13:57 -0500","2015-03-17 18:13:57 -0500"
"32871530","21818383","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871533","21818413","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871536","21818455","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871539","21819703","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871542","21819736","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871545","21819760","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871548","21819781","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871551","21819835","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871554","21819877","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871557","21819892","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:24 -0500","2015-04-29 07:29:24 -0500"
"32871560","22741778","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:25 -0500","2015-04-29 07:29:25 -0500"
"32871563","22741802","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:25 -0500","2015-04-29 07:29:25 -0500"
"32871566","22741808","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:25 -0500","2015-04-29 07:29:25 -0500"
"32871569","22741982","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:25 -0500","2015-04-29 07:29:25 -0500"
"32871572","22741985","2015-04-28","","","Cycle Cattle","Cystorelin","","","","2cc","","","","","","","2015-04-29 07:29:25 -0500","2015-04-29 07:29:25 -0500"
"33036017","21818440","2015-05-06","","","","Vision 8","","","","","","","","","","Blackleg, Red water, Black disease","2015-05-09 08:58:25 -0500","2015-05-09 08:58:25 -0500"
"33036020","21818440","2015-05-06","","","","Virashield 6 +VL5","","","","","","","","","","Lepto","2015-05-09 08:59:45 -0500","2015-05-09 08:59:45 -0500"
"33036023","21818440","2015-05-06","","","","Fosgaard","","","","","","","","","","","2015-05-09 09:00:02 -0500","2015-05-09 09:00:02 -0500"
"33036026","21818440","2015-05-06","","","","Ivomec Plus","","","","","","","","","","","2015-05-09 09:00:24 -0500","2015-05-09 09:00:24 -0500"
"33036029","21818440","2015-05-06","","","","Permectrin Pour-on","","","","","","","","","","Horn flies, lice, ...","2015-05-09 09:02:00 -0500","2015-05-09 09:02:00 -0500"
"33632596","19610760","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632602","19610778","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632605","19610796","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632608","19610805","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632611","19610808","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632614","19610898","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632617","19610907","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632620","19610916","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632623","19610922","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632626","19692253","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632629","19727674","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632632","20469046","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632635","20493472","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632638","20493550","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632641","20493553","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632644","20493601","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632647","20493625","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632650","20493667","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632653","20493706","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632656","20493847","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632659","20629108","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632662","22020433","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632665","22020445","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632668","22020535","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632671","22020559","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632674","22020568","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632677","22047349","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632680","22047367","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632683","22047382","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632686","22166194","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632689","22189504","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632695","22302635","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632698","22302638","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632701","22603205","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632704","22603208","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632710","22603223","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33632713","22603226","2015-06-23","","2015-06-23","Wormer","Cydectin Pour-On","","","","","","","","","","","2015-06-24 06:29:31 -0500","2015-06-24 06:29:31 -0500"
"33755428","21818455","2015-07-01","","","","Ivomec Plus","","","","","","","","","","","2015-07-02 17:48:59 -0500","2015-07-02 17:48:59 -0500"
"33755431","21818455","2015-07-01","","","","MultiMin","","","","","","","","","","","2015-07-02 17:49:11 -0500","2015-07-02 17:49:11 -0500"
"33763423","23204550","2015-07-03","","","","Cydectin Pour-On","","","","","","","","","","","2015-07-04 17:56:34 -0500","2015-07-04 17:56:34 -0500"
"33763426","23204553","2015-07-03","","","","Cydectin Pour-On","","","","","","","","","","","2015-07-04 17:56:34 -0500","2015-07-04 17:56:34 -0500"
"33763429","23394207","2015-07-03","","","","Cydectin Pour-On","","","","","","","","","","","2015-07-04 17:56:34 -0500","2015-07-04 17:56:34 -0500"
"33763432","23911661","2015-07-03","","","","Cydectin Pour-On","","","","","","","","","","","2015-07-04 17:56:34 -0500","2015-07-04 17:56:34 -0500"
"33826195","24289271","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"33826198","24289280","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"33826201","24299582","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"33826204","24384251","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"33826207","24414197","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"33826210","24487511","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"33826213","24503801","2015-07-13","","","","Fly-Ban","","","","","","","","","","","2015-07-13 11:09:56 -0500","2015-07-13 11:09:56 -0500"
"34528333","27330187","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:39 -0500","2015-09-02 06:15:39 -0500"
"34528336","27330190","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:39 -0500","2015-09-02 06:15:39 -0500"
"34528339","27330193","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528342","27330196","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528345","27330199","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528348","27330202","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528351","27330205","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528354","27330208","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528357","27330211","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528360","27330214","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528363","27330217","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528366","27330220","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528369","27330223","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528372","27330226","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528375","27330229","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"34528378","27330232","2015-08-28","","","","Lutalyse","","","","6ml","","","","","","Abort unwanted calves","2015-09-02 06:15:40 -0500","2015-09-02 06:15:40 -0500"
"35203608","25953590","2015-10-21","","2015-12-05","","Resflor","","","","","","","","","","Laying up in the pasture.  Seemed to have compaction in nose.  Did not hear any respiratory issues.","2015-10-21 20:13:19 -0500","2015-10-21 20:13:19 -0500"
"35259843","21818413","2015-10-26","","2015-11-22","","LA-200","","","","54cc","","","","","","Had a cut/puncture behind right jaw.","2015-10-26 19:49:46 -0500","2015-10-26 19:49:46 -0500"
"35264508","19607058","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264514","20486326","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264517","20509930","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264520","20510275","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264523","20512942","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264526","20565319","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264529","24289301","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264532","24289304","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
"35264535","24289307","2015-10-23","","2015-11-12","","Ultrabac 8","","","","","","","","","","","2015-10-27 08:31:23 -0500","2015-10-27 08:31:23 -0500"
